"Año","Mes","Dia","Fecha","Tｰ Media","TｰMaxima","TｰMinima","Lluvia","%Humedad"
"2019","Abr","13","4/13/2019","11.93","19.8","5.8","0","69.33"
"2019","Abr","14","4/14/2019","11.82","18.8","6.3","0","71.14"
"2019","Abr","15","4/15/2019","11.69","18.9","6.4","0","72.17"
"2019","Abr","16","4/16/2019","11.51","15.8","6.8","0","73.35"
"2019","Abr","17","4/17/2019","11.19","19.1","4.8","1.2","72.55"
"2019","Abr","18","4/18/2019","11.93","16.2","7.4","0","74.06"
"2019","Abr","19","4/19/2019","11.7","19.2","6.6","0","74.38"
"2019","Abr","20","4/20/2019","11.34","16.8","7.2","0","75.18"
"2019","Abr","21","4/21/2019","10.37","19.8","4","2","76.68"
"2019","Abr","22","4/22/2019","11.16","16.2","7.8","1.8","76.74"
"2019","Abr","23","4/23/2019","9.93","15.6","5.6","1.4","79.46"
"2019","Abr","24","4/24/2019","11.09","15.4","8.4","0","78.01"
"2019","Abr","25","4/25/2019","11.36","17.2","8","0","75.23"
"2019","Abr","26","4/26/2019","11.78","19.2","6.9","0","74"
"2019","Abr","27","4/27/2019","12.22","18.8","7.4","0","72.71"
"2019","Abr","28","4/28/2019","10.3","15.6","6.9","0","76.91"
"2019","Abr","29","4/29/2019","11.1","16.9","5.7","0","73.02"
"2019","Abr","30","4/30/2019","10.8","16.4","5.9","0.6","75.27"
"2019","May","1","5/1/2019","10.89","17.3","4.9","0","73"
"2019","May","2","5/2/2019","10.97","18.8","2.9","0","69.46"
"2019","May","3","5/3/2019","11.1","19.1","4.2","0","71.39"
"2019","May","4","5/4/2019","10.52","17.2","5.8","0.2","75.49"
"2019","May","5","5/5/2019","9.77","14.4","7.1","2.4","77.83"
"2019","May","6","5/6/2019","9.93","18","3.9","0","75.11"
"2019","May","7","5/7/2019","9.82","17.8","4.2","0.2","74.42"
"2019","May","8","5/8/2019","10.15","17.6","5","0","75.12"
"2019","May","9","5/9/2019","9.5","16.5","4","0","74.93"
"2019","May","10","5/10/2019","11.14","20.4","3.4","0.2","66.19"
"2019","May","11","5/11/2019","10.35","16.4","6.3","0","75.77"
"2019","May","12","5/12/2019","10.46","15.8","6.7","0.6","76.27"
"2019","May","13","5/13/2019","10.46","14.3","7.4","0.4","75.56"
"2019","May","14","5/14/2019","11.64","18.1","7.7","1","73.72"
"2019","May","15","5/15/2019","12.03","19.5","7.1","0","66.39"
"2019","May","16","5/16/2019","9.82","18.1","2.8","0","64.92"
"2019","May","17","5/17/2019","10.37","19.2","2.6","0","62.6"
"2019","May","18","5/18/2019","10.18","18.5","2.2","0","62.93"
"2019","May","19","5/19/2019","10.08","19.3","2.3","0","57.25"
"2019","May","20","5/20/2019","9.69","18.2","1.5","0","55.36"
"2019","May","21","5/21/2019","9.83","17.9","1.5","0","57.52"
"2019","May","22","5/22/2019","10.36","16.8","3.6","0","67.15"
"2019","May","23","5/23/2019","10.29","17.5","3.9","0","65"
"2019","May","24","5/24/2019","9.72","17.4","1.7","0","66.24"
"2019","May","25","5/25/2019","9.57","17.1","2.8","0","65.81"
"2019","May","26","5/26/2019","10.01","17.4","4.2","0","65.89"
"2019","May","27","5/27/2019","9.97","17.6","2.2","0","65.46"
"2019","May","28","5/28/2019","10.15","18","2.8","0","64.95"
"2019","May","29","5/29/2019","9.84","18.8","1.5","0","63.13"
"2019","May","30","5/30/2019","10.33","19.6","1.8","0","58.5"
"2019","May","31","5/31/2019","10.9","19.4","2.4","0","60.84"
"2019","Jun","1","6/1/2019","10.64","18.3","3.2","0","63.24"
"2019","Jun","2","6/2/2019","9.98","17.7","3.8","0","66.36"
"2019","Jun","3","6/3/2019","9.88","16.7","4.1","0","70.22"
"2019","Jun","4","6/4/2019","10.8","19.2","4.9","0","64.46"
"2019","Jun","5","6/5/2019","9.61","18.4","4.4","0","63.78"
"2019","Jun","6","6/6/2019","9.19","18.3","1.7","0","57.42"
"2019","Jun","7","6/7/2019","9.21","18.8","0.3","0","55.45"
"2019","Jun","8","6/8/2019","8.78","18.6","0.2","0","60.09"
"2019","Jun","9","6/9/2019","8.77","16.6","0.8","0","63.6"
"2019","Jun","10","6/10/2019","10","19.3","1.9","0","62.51"
"2019","Jun","11","6/11/2019","9.74","18.3","4.1","0","66.43"
"2019","Jun","12","6/12/2019","10.79","19.7","5.1","0","65.96"
"2019","Jun","13","6/13/2019","10.53","20.2","3.4","0","66.6"
"2019","Jun","14","6/14/2019","10.61","18.9","3.2","0","65.74"
"2019","Jun","15","6/15/2019","10.1","17.9","3.9","0","67.45"
"2019","Jun","16","6/16/2019","8.33","13.2","5.3","2","76.48"
"2019","Jun","17","6/17/2019","8.8","15.1","2.5","0","73.19"
"2019","Jun","18","6/18/2019","9.62","18.4","1.7","0","67.73"
"2019","Jun","19","6/19/2019","10.65","20.3","2.9","0","62.45"
"2019","Jun","20","6/20/2019","8.85","15.3","4.1","0.6","72.54"
"2019","Jun","21","6/21/2019","9.06","19.5","1","0","56.43"
"2019","Jun","22","6/22/2019","8.72","19.2","0.4","0","55.01"
"2019","Jun","23","6/23/2019","8.11","18.7","-1.5","0","53.69"
"2019","Jun","24","6/24/2019","8.96","18.7","0.2","0","56.65"
"2019","Jun","25","6/25/2019","8.94","17.8","0.7","0","51.48"
"2019","Jun","26","6/26/2019","8.41","16.9","0.3","0","60.58"
"2019","Jun","27","6/27/2019","8.35","16.7","0.7","0","66.48"
"2019","Jun","28","6/28/2019","8.65","14","2.9","1.8","75.49"
"2019","Jun","29","6/29/2019","9.83","16.3","4.9","0","71.84"
"2019","Jun","30","6/30/2019","9.94","17.9","5.1","0","68.52"
"2019","Jul","1","7/1/2019","10.45","18.1","5.2","0","65.39"
"2019","Jul","2","7/2/2019","9.61","18.8","2.7","0","66.25"
"2019","Jul","3","7/3/2019","10.8","20.7","1.8","0","54.25"
"2019","Jul","4","7/4/2019","10.2","19.8","3.3","0","60.58"
"2019","Jul","5","7/5/2019","9.45","16.6","3.9","0.4","72.97"
"2019","Jul","6","7/6/2019","8.73","17.2","1.1","0","70.08"
"2019","Jul","7","7/7/2019","9.87","19.2","3.4","0","66.6"
"2019","Jul","8","7/8/2019","10.56","20.2","4.7","0","62.96"
"2019","Jul","9","7/9/2019","9.16","19.8","1.6","0","62.71"
"2019","Jul","10","7/10/2019","9.09","19.6","0.6","0","55.49"
"2019","Jul","11","7/11/2019","9.13","19.6","-0.3","0","54.43"
"2019","Jul","12","7/12/2019","9.43","19.2","0.2","0","54.38"
"2019","Jul","13","7/13/2019","8.63","17.2","1.7","0","64.24"
"2019","Jul","14","7/14/2019","9.23","17","2.6","0","65.5"
"2019","Jul","15","7/15/2019","9.44","18.5","1.4","0","63.18"
"2019","Jul","16","7/16/2019","9.9","16.1","3.7","0","68.19"
"2019","Jul","17","7/17/2019","9.59","15.8","5.2","0","71.3"
"2019","Jul","18","7/18/2019","8.02","14.1","3.2","1","74.44"
"2019","Jul","19","7/19/2019","7.77","15.7","1.7","0","70.4"
"2019","Jul","20","7/20/2019","8.02","17.7","0.6","0","64.77"
"2019","Jul","21","7/21/2019","8.3","15.8","1.2","0","65.8"
"2019","Jul","22","7/22/2019","9.09","18.3","1.2","0","61.47"
"2019","Jul","23","7/23/2019","7.08","12.6","3.2","1.6","74.82"
"2019","Jul","24","7/24/2019","7.9","13.8","3.3","0.8","76.98"
"2019","Jul","25","7/25/2019","8.52","16.1","1.4","0.2","53.9"
"2019","Jul","26","7/26/2019","8.35","18.4","-0.8","0","56.67"
"2019","Jul","27","7/27/2019","9.01","17.2","2.6","0","62.63"
"2019","Jul","28","7/28/2019","9.42","17.7","2.4","0","61.79"
"2019","Jul","29","7/29/2019","10.52","19.3","2.4","0","54.95"
"2019","Jul","30","7/30/2019","10.04","19.8","1.2","0","53.33"
"2019","Jul","31","7/31/2019","9.94","19.1","1.6","0","56.94"
"2019","Ago","1","8/1/2019","10.52","20.3","1.6","0","57.8"
"2019","Ago","2","8/2/2019","10.6","19","2.8","0","62.23"
"2019","Ago","3","8/3/2019","10.69","19.2","4.6","0","62.86"
"2019","Ago","4","8/4/2019","10.18","19.8","4","0","59.23"
"2019","Ago","5","8/5/2019","9.4","20.4","-0.3","0","49.16"
"2019","Ago","6","8/6/2019","9.52","20.4","-0.6","0","45.45"
"2019","Ago","7","8/7/2019","8.8","19.7","-0.3","0","49.12"
"2019","Ago","8","8/8/2019","8.2","17.2","-0.3","0","57.09"
"2019","Ago","9","8/9/2019","8.12","16.9","-0.1","0","56.03"
"2019","Ago","10","8/10/2019","8.44","17.1","0.6","0","56"
"2019","Ago","11","8/11/2019","8.82","18.1","-0.2","0","58.57"
"2019","Ago","12","8/12/2019","9.66","19","0.8","0","60.16"
"2019","Ago","13","8/13/2019","9.4","16.9","2.9","0","63.78"
"2019","Ago","14","8/14/2019","10.24","19.4","3.2","0","63.62"
"2019","Ago","15","8/15/2019","11.32","20.5","4.6","0","53.21"
"2019","Ago","16","8/16/2019","10.94","21.1","2.1","0","54.4"
"2019","Ago","17","8/17/2019","10.77","21.1","2.4","0","56.96"
"2019","Ago","18","8/18/2019","10.96","20.8","3","0","58.17"
"2019","Ago","19","8/19/2019","10.84","19.5","3.5","0","62.23"
"2019","Ago","20","8/20/2019","11.12","18.9","5.2","0","62.41"
"2019","Ago","21","8/21/2019","9.39","16.3","4.2","0","68.46"
"2019","Ago","22","8/22/2019","10.36","18.7","4.5","0","62.18"
"2019","Ago","23","8/23/2019","9.32","17.4","1.8","0","59.15"
"2019","Ago","24","8/24/2019","10.16","19.7","2.1","0","60.14"
"2019","Ago","25","8/25/2019","10.61","19.3","2.9","0","56.37"
"2019","Ago","26","8/26/2019","10.75","19.6","3.6","0","56.08"
"2019","Ago","27","8/27/2019","10.21","17.6","3.1","0","58.73"
"2019","Ago","28","8/28/2019","9.68","18.1","2.3","0.2","62.57"
"2019","Ago","29","8/29/2019","10.72","20.3","2.7","0","59.88"
"2019","Ago","30","8/30/2019","10.67","19.2","2","0","58.98"
"2019","Ago","31","8/31/2019","10.63","19.4","3","0.6","61.55"
"2019","Set","1","9/1/2019","10.54","18.8","2.9","0","63.39"
"2019","Set","2","9/2/2019","11.46","18.8","5","0","60.15"
"2019","Set","3","9/3/2019","9.89","16.1","4.9","0","69.85"
"2019","Set","4","9/4/2019","10.12","16.2","4.1","0","66.46"
"2019","Set","5","9/5/2019","9.75","13.2","4.9","0","69.24"
"2019","Set","6","9/6/2019","8.97","16","2.9","0","69.69"
"2019","Set","7","9/7/2019","8.92","16.9","4","0","66.56"
"2019","Set","8","9/8/2019","10.41","18.1","3.2","0","57.25"
"2019","Set","9","9/9/2019","10.13","17","3.3","0","61.73"
"2019","Set","10","9/10/2019","9.88","17.2","2.1","0","65.02"
"2019","Set","11","9/11/2019","9.66","15.3","3.6","0","70.22"
"2019","Set","12","9/12/2019","8.05","12.2","6.4","0","78.28"
"2019","Set","13","9/13/2019","11.551","19.189","5.167","0.2","63.701"
"2019","Set","14","9/14/2019","11.998","19.211","5.9","0.067","62.532"
"2019","Set","15","9/15/2019","14.31","20.1","8.6","0","50.31"
"2019","Set","16","9/16/2019","12.9","21.8","5.9","0","56.01"
"2019","Set","17","9/17/2019","12.57","20.9","4.8","0","54.41"
"2019","Set","18","9/18/2019","13.4","22.6","5.1","0","56.05"
"2019","Set","19","9/19/2019","13.46","20","7.8","0","60.88"
"2019","Set","20","9/20/2019","13.89","20.5","9.3","0","61.61"
"2019","Set","21","9/21/2019","11.31","16.1","7.1","0.2","68.11"
"2019","Set","22","9/22/2019","12.17","18.4","7.7","1.4","64.84"
"2019","Set","23","9/23/2019","12.9","21.3","5.4","0","55.34"
"2019","Set","24","9/24/2019","12.61","21.6","5.5","0","56.08"
"2019","Set","25","9/25/2019","13.65","20.7","7.6","0.4","54.67"
"2019","Set","26","9/26/2019","12.08","21.1","6.5","1","65.06"
"2019","Set","27","9/27/2019","12.71","21.6","5.5","0","59.62"
"2019","Set","28","9/28/2019","13.24","22.5","6.7","0","60.34"
"2019","Set","29","9/29/2019","13.62","21.9","8.4","0","55.34"
"2019","Set","30","9/30/2019","13.52","20.4","7.1","0","55.59"
"2019","Oct","1","10/1/2019","12.21","17.5","9","0.4","62.16"
"2019","Oct","2","10/2/2019","10.92","16.3","7.5","0.2","67.96"
"2019","Oct","3","10/3/2019","12.11","19.2","5.3","0","62.19"
"2019","Oct","4","10/4/2019","11.8","17.9","7.5","0","63.91"
"2019","Oct","5","10/5/2019","9.68","15.1","5.5","2.2","75"
"2019","Oct","6","10/6/2019","10.32","17.2","6.7","1.4","70.59"
"2019","Oct","7","10/7/2019","12.66","21.5","6.3","0","54.68"
"2019","Oct","8","10/8/2019","12.35","22.1","5.2","0","53.76"
"2019","Oct","9","10/9/2019","11.75","20.9","2.4","0","48"
"2019","Oct","10","10/10/2019","12.58","22.1","3.4","0","47.96"
"2019","Oct","11","10/11/2019","12.9","21.1","5.7","0","52.26"
"2019","Oct","12","10/12/2019","12.35","19.5","5.6","0","59.3"
"2019","Oct","13","10/13/2019","11.16","17.1","7.7","1","70.86"
"2019","Oct","14","10/14/2019","11.71","19.7","4.9","0","63.93"
"2019","Oct","15","10/15/2019","11.5","17.6","5.9","0","67.96"
"2019","Oct","16","10/16/2019","13.1","19.3","8.2","2.2","65.04"
"2019","Oct","17","10/17/2019","11.01","16.6","7.4","3.8","75.11"
"2019","Oct","18","10/18/2019","9.27","13.9","5.6","2","80.47"
"2019","Oct","19","10/19/2019","10.21","14.6","6.3","1","76.92"
"2019","Oct","20","10/20/2019","11.18","19.4","4.5","0.4","63.55"
"2019","Oct","21","10/21/2019","11.74","20.8","5.9","0.4","66.06"
"2019","Oct","22","10/22/2019","12.9","22.1","5.6","0.2","62.85"
"2019","Oct","23","10/23/2019","12.98","20.7","7","0.2","60.44"
"2019","Oct","24","10/24/2019","13.08","21.7","5.4","0","56.49"
"2019","Oct","25","10/25/2019","13.56","22.1","6.7","0","57.14"
"2019","Oct","26","10/26/2019","13.81","21.2","8.9","0","60.45"
"2019","Oct","27","10/27/2019","12.64","21.6","6.6","0.6","64.36"
"2019","Oct","28","10/28/2019","13.56","21.7","6.5","0.2","61.27"
"2019","Oct","29","10/29/2019","13.87","22.6","7.6","0","58.53"
"2019","Oct","30","10/30/2019","13.96","21.4","7.4","0","55.97"
"2019","Oct","31","10/31/2019","12.73","19.2","6.9","0","61.7"
"2019","Nov","1","11/1/2019","10.82","15.1","7.1","0","75.07"
"2019","Nov","2","11/2/2019","13.7","21.2","6.8","0","62"
"2019","Nov","3","11/3/2019","12.77","18.9","8.1","0.8","68.5"
"2019","Nov","4","11/4/2019","12.97","19.6","8.4","0","66.48"
"2019","Nov","5","11/5/2019","11.42","18.2","7.2","0","74.01"
"2019","Nov","6","11/6/2019","11.04","16.1","6.4","0","74.47"
"2019","Nov","7","11/7/2019","11.45","16.1","8.5","0","78.36"
"2019","Nov","8","11/8/2019","11.21","16.4","7.9","0.2","77"
"2019","Nov","9","11/9/2019","11.83","19.2","7.4","0.2","73.09"
"2019","Nov","10","11/10/2019","11.77","18.1","7.4","0","72.52"
"2019","Nov","11","11/11/2019","9.21","12","7.2","0","82.31"
"2019","Nov","12","11/12/2019","11.65","16.2","8.2","0","75.05"
"2019","Nov","13","11/13/2019","12.27","19","6.6","0.2","71.55"
"2019","Nov","14","11/14/2019","14.03","21.4","8.2","0","67.38"
"2019","Nov","15","11/15/2019","11.03","15.7","8.7","0.2","79.13"
"2019","Nov","16","11/16/2019","11.69","18.8","5.5","0","72.86"
"2019","Nov","17","11/17/2019","11.43","16.8","8.9","0","77.55"
"2019","Nov","18","11/18/2019","11.87","17.8","8.8","0","74.4"
"2019","Nov","19","11/19/2019","12.85","19.6","7.8","0","67.06"
"2019","Nov","20","11/20/2019","10.02","14.9","8.6","0","79.67"
"2019","Nov","21","11/21/2019","12.969","19.822","7.333","3.533","66.167"
"2019","Nov","22","11/22/2019","12.761","19.344","7.411","2.667","65.919"
"2019","Nov","23","11/23/2019","13.001","19.378","7.567","1.133","64.461"
"2019","Nov","24","11/24/2019","9.14","9.9","8.4","0","82.45"
"2019","Nov","25","11/25/2019","12.03","18.5","6.8","0","73.97"
"2019","Nov","26","11/26/2019","13.36","20.8","6.1","0","67.9"
"2019","Nov","27","11/27/2019","13.99","21.1","8.7","0","66.81"
"2019","Nov","28","11/28/2019","13.59","21.1","8.8","0","66.86"
"2019","Nov","29","11/29/2019","14.59","22.2","8.1","0","63.23"
"2019","Nov","30","11/30/2019","13.22","20.5","8.5","0","67.81"
"2019","Dic","1","12/1/2019","13.54","22.1","5.1","0","68.18"
"2019","Dic","2","12/2/2019","11.96","20.3","7.3","13.8","78.34"
"2019","Dic","3","12/3/2019","11.77","19.8","7.2","7","77.79"
"2019","Dic","4","12/4/2019","11.12","16.3","6.3","1.4","83.65"
"2019","Dic","5","12/5/2019","12.23","18.2","8","4.8","77.43"
"2019","Dic","6","12/6/2019","12.11","20.6","7.7","10.2","77.61"
"2019","Dic","7","12/7/2019","11.35","18.9","7.4","14.8","80.31"
"2019","Dic","8","12/8/2019","12.06","19.1","7","0.6","78.29"
"2019","Dic","9","12/9/2019","12.66","20.3","6.2","0.2","73.95"
"2019","Dic","10","12/10/2019","13.39","21.6","5.7","0","67.82"
"2019","Dic","11","12/11/2019","12.73","20.6","6.8","0.4","71.4"
"2019","Dic","12","12/12/2019","12.22","22.7","7","6.6","75.16"
"2019","Dic","13","12/13/2019","11.77","19.2","5","0.4","74.24"
"2019","Dic","14","12/14/2019","12.78","20.6","6.6","0","69.95"
"2019","Dic","15","12/15/2019","12.67","18.4","9.3","0.2","73.67"
"2019","Dic","16","12/16/2019","11.58","21","7.6","2.4","78.02"
"2019","Dic","17","12/17/2019","11.94","20.3","5.1","0","74.84"
"2019","Dic","18","12/18/2019","11.85","18.2","7.7","20","78.6"
"2019","Dic","19","12/19/2019","11.64","17.7","6.6","3","80.26"
"2019","Dic","20","12/20/2019","12.46","18.4","7.1","20.2","78.71"
"2019","Dic","21","12/21/2019","12.34","19.7","6.9","4.2","76.05"
"2019","Dic","22","12/22/2019","12.14","19.9","6.6","6.8","75.58"
"2019","Dic","23","12/23/2019","12.04","19.4","6.3","4.2","75.92"
"2019","Dic","24","12/24/2019","11.4","15.7","7.5","11.2","82.3"
"2019","Dic","25","12/25/2019","13.62","20.4","8.8","0.2","76.05"
"2019","Dic","26","12/26/2019","12.86","20.1","9.6","0.6","74.81"
"2019","Dic","27","12/27/2019","13.41","21.4","8.8","2.2","74.77"
"2019","Dic","28","12/28/2019","12.79","19.7","8.2","3.6","77.46"
"2019","Dic","29","12/29/2019","13.08","21.3","7","6","72.11"
"2019","Dic","30","12/30/2019","11.66","19.7","6.6","0","77.4"
"2019","Dic","31","12/31/2019","11.89","18.3","7.8","7.4","81.67"
"2020","Ene","1","1/1/2020","12.08","19.4","7.1","1.6","76.46"
"2020","Ene","2","1/2/2020","11.31","17.3","8.1","7.4","82.11"
"2020","Ene","3","1/3/2020","12.44","20.6","7","22.6","79.02"
"2020","Ene","4","1/4/2020","11.22","17.6","6.9","18.6","81.86"
"2020","Ene","5","1/5/2020","9.62","15.7","5.4","19.4","85.71"
"2020","Ene","6","1/6/2020","13.15","21.7","7.7","0","71.8"
"2020","Ene","7","1/7/2020","12.07","20.9","4.1","0","72.76"
"2020","Ene","8","1/8/2020","13.06","21.7","6.6","0","70.48"
"2020","Ene","9","1/9/2020","11.3","19.6","5.3","0","78.79"
"2020","Ene","10","1/10/2020","11.71","20.3","4.1","0","72.99"
"2020","Ene","11","1/11/2020","10.86","19.1","4.9","0","77.44"
"2020","Ene","12","1/12/2020","12.81","21.7","6.3","0","72.59"
"2020","Ene","13","1/13/2020","12.75","21.3","5.4","0","71.29"
"2020","Ene","14","1/14/2020","12.48","18.2","8.1","0","79.67"
"2020","Ene","15","1/15/2020","10.87","16.9","8.4","15.2","87.01"
"2020","Ene","16","1/16/2020","10.47","17.9","6.8","8.6","85.98"
"2020","Ene","17","1/17/2020","11.64","19.3","5.3","0","77.11"
"2020","Ene","18","1/18/2020","12.73","18.9","8.1","0","73.4"
"2020","Ene","19","1/19/2020","12.66","20.6","6.1","0","73.49"
"2020","Ene","20","1/20/2020","12.2","17.1","9.1","1.2","79.36"
"2020","Ene","21","1/21/2020","12.14","18.3","9.1","3.4","81.04"
"2020","Ene","22","1/22/2020","11.88","18.7","8.2","9.6","83.06"
"2020","Ene","23","1/23/2020","12.64","18.3","8.4","4.4","79.45"
"2020","Ene","24","1/24/2020","13.46","19.9","9.4","3.2","76.19"
"2020","Ene","25","1/25/2020","14.5","22.4","9.2","0","69.92"
"2020","Ene","26","1/26/2020","14.81","24.2","6.4","0","68.07"
"2020","Ene","27","1/27/2020","13.52","22.8","6.2","10.2","71.88"
"2020","Ene","28","1/28/2020","12.06","18.4","7.2","1.8","76.05"
"2020","Ene","29","1/29/2020","11.83","20.1","7.6","3","80.72"
"2020","Ene","30","1/30/2020","11.1","18.4","4.8","0","82.34"
"2020","Ene","31","1/31/2020","11.25","17.7","8.7","17.2","86.17"
"2020","Feb","1","2/1/2020","11.11","14.6","9.2","3.4","88.29"
"2020","Feb","2","2/2/2020","12.2","17.7","9.6","3.8","83.15"
"2020","Feb","3","2/3/2020","12.11","19.2","7.4","8.6","81.39"
"2020","Feb","4","2/4/2020","12.2","18.3","8.8","12.6","80.52"
"2020","Feb","5","2/5/2020","12.2","19.4","9.4","3","83.04"
"2020","Feb","6","2/6/2020","11.9","17.4","8.4","0.6","82.71"
"2020","Feb","7","2/7/2020","12.61","20.2","7.7","20.6","80.17"
"2020","Feb","8","2/8/2020","11.1","13.9","8.3","14.4","85.36"
"2020","Feb","9","2/9/2020","11.89","18.8","9","5.4","82.88"
"2020","Feb","10","2/10/2020","11.54","17.4","8.8","15","88.78"
"2020","Feb","11","2/11/2020","12.89","18.6","9.4","6.6","80.3"
"2020","Feb","12","2/12/2020","11.07","16.8","7.7","12.8","84.85"
"2020","Feb","13","2/13/2020","12.4","17.6","9","5.8","80.91"
"2020","Feb","14","2/14/2020","12.38","17.9","8.9","2.4","82.03"
"2020","Feb","15","2/15/2020","13.54","20.6","8.9","4.2","80.05"
"2020","Feb","16","2/16/2020","12.55","18.7","7.9","2.2","78.25"
"2020","Feb","17","2/17/2020","12.87","22.1","6.1","0","78.81"
"2020","Feb","18","2/18/2020","11.72","19.4","8.1","15.6","83.86"
"2020","Feb","19","2/19/2020","13.16","19.8","9.3","0","80.17"
"2020","Feb","20","2/20/2020","11.83","18.2","8.3","2.8","79.76"
"2020","Feb","21","2/21/2020","10.38","13.8","8.3","8.8","89.61"
"2020","Feb","22","2/22/2020","12.56","18.1","8.8","1.2","79.14"
"2020","Feb","23","2/23/2020","13.79","20.6","8.1","0","76.76"
"2020","Feb","24","2/24/2020","13.61","20.4","9.2","1","76.96"
"2020","Feb","25","2/25/2020","13.46","18.6","10","0.2","78"
"2020","Feb","26","2/26/2020","12.1","17.7","8.9","8.2","80.07"
"2020","Feb","27","2/27/2020","13.08","18.7","9.1","1.6","78.49"
"2020","Feb","28","2/28/2020","13.22","19.1","8.8","2.2","79.23"
"2020","Feb","29","2/29/2020","13.33","20.1","9.1","2.6","80.76"
"2020","Mar","1","3/1/2020","13.29","21.4","7.3","12","77.59"
"2020","Mar","2","3/2/2020","12.74","21.4","7.2","21.4","76.37"
"2020","Mar","3","3/3/2020","12.4","20.9","5.8","7.4","76.02"
"2020","Mar","4","3/4/2020","11.29","19.1","5.2","18.6","77.26"
"2020","Mar","5","3/5/2020","12.32","21.8","5.9","3","77.42"
"2020","Mar","6","3/6/2020","11.85","20.9","6.6","2.4","78.87"
"2020","Mar","7","3/7/2020","12.38","20.6","6.8","12.2","77.57"
